0	0.900000
1	0.799840
2	0.699518
3	0.599033
4	0.498384
5	0.397569
6	0.296590
7	0.195448
8	0.094149
9	0.007297
10	0.008872
11	0.010391
12	0.011815
13	0.013091
14	0.014153
15	0.014917
16	0.015288
17	0.015166
18	0.014457
19	0.013089
20	0.011022
21	0.008269
22	0.004894
23	0.001016
24	0.003206
25	0.007581
26	0.011905
27	0.015977
28	0.019615
29	0.022670
30	0.025039
31	0.026673
32	0.027578
33	0.027810
34	0.027457
35	0.026625
36	0.025425
37	0.023959
38	0.022315
39	0.020563
40	0.018755
41	0.016930
42	0.015112
43	0.013317
44	0.011553
45	0.009821
46	0.008121
47	0.006448
48	0.004797
49	0.003162
50	0.001537
51	0.000085
52	0.001705
53	0.003327
54	0.004948
55	0.006560
56	0.008152
57	0.009701
58	0.011174
59	0.012526
60	0.013696
61	0.014608
62	0.015172
63	0.015290
64	0.014862
65	0.013804
66	0.012060
67	0.009619
68	0.006518
69	0.002854
70	0.001232
71	0.005562
72	0.009935
73	0.014147
74	0.018006
75	0.021345
76	0.024038
77	0.026013
78	0.027250
79	0.027782
80	0.027686
81	0.027060
82	0.026016
83	0.024661
84	0.023089
85	0.021379
86	0.019591
87	0.017770
88	0.015946
89	0.014140
90	0.012361
91	0.010614
92	0.008900
93	0.007215
94	0.005555
95	0.003913
96	0.002284
97	0.000661
98	0.000959
99	0.002581
100	0.004202
101	0.005820
102	0.007424
103	0.008995
104	0.010508
105	0.011922
106	0.013185
107	0.014226
108	0.014962
109	0.015298
110	0.015132
111	0.014373
112	0.012950
113	0.010828
114	0.008022
115	0.004602
116	0.000690
117	0.003552
118	0.007930
119	0.012241
120	0.016285
121	0.019882
122	0.022885
123	0.025196
124	0.026771
125	0.027621
126	0.027802
127	0.027407
128	0.026541
129	0.025317
130	0.023834
131	0.022179
132	0.020420
133	0.018610
134	0.016784
135	0.014968
136	0.013175
137	0.011414
138	0.009685
139	0.007987
140	0.006316
141	0.004666
142	0.003032
143	0.001407
144	0.000214
145	0.001834
146	0.003456
147	0.005077
148	0.006688
149	0.008277
150	0.009822
151	0.011287
152	0.012627
153	0.013779
154	0.014667
155	0.015199
156	0.015277
157	0.014802
158	0.013691
159	0.011891
160	0.009395
161	0.006245
162	0.002542
163	0.001571
164	0.005911
165	0.010279
166	0.014470
167	0.018293
168	0.021584
169	0.024223
170	0.026138
171	0.027317
172	0.027796
173	0.027654
174	0.026991
175	0.025918
176	0.024542
177	0.022957
178	0.021239
179	0.019447
180	0.017625
181	0.015802
182	0.013997
183	0.012220
184	0.010476
185	0.008764
186	0.007082
187	0.005423
188	0.003783
189	0.002154
190	0.000532
191	0.001089
192	0.002710
193	0.004331
194	0.005948
195	0.007550
196	0.009118
197	0.010625
198	0.012029
199	0.013277
200	0.014297
201	0.015005
202	0.015304
203	0.015095
204	0.014285
205	0.012807
206	0.010629
207	0.007771
208	0.004307
209	0.000361
210	0.003898
211	0.008278
212	0.012576
213	0.016590
214	0.020144
215	0.023095
216	0.025349
217	0.026865
218	0.027659
219	0.027790
220	0.027353
221	0.026456
222	0.025207
223	0.023707
224	0.022042
225	0.020277
226	0.018465
227	0.016639
228	0.014824
229	0.013034
230	0.011275
231	0.009548
232	0.007853
233	0.006184
234	0.004536
235	0.002903
236	0.001278
237	0.000343
238	0.001964
239	0.003585
240	0.005205
241	0.006816
242	0.008402
243	0.009942
244	0.011399
245	0.012726
246	0.013861
247	0.014724
248	0.015224
249	0.015260
250	0.014737
251	0.013573
252	0.011718
253	0.009167
254	0.005969
255	0.002227
256	0.001911
257	0.006261
258	0.010622
259	0.014790
260	0.018576
261	0.021819
262	0.024402
263	0.026259
264	0.027380
265	0.027807
266	0.027619
267	0.026919
268	0.025818
269	0.024423
270	0.022824
271	0.021098
272	0.019302
273	0.017479
274	0.015657
275	0.013854
276	0.012080
277	0.010339
278	0.008629
279	0.006949
280	0.005292
281	0.003653
282	0.002025
283	0.000403
284	0.001218
285	0.002839
286	0.004460
287	0.006077
288	0.007677
289	0.009241
290	0.010741
291	0.012135
292	0.013367
293	0.014366
294	0.015045
295	0.015307
296	0.015053
297	0.014193
298	0.012659
299	0.010426
300	0.007516
301	0.004008
302	0.000031
303	0.004245
304	0.008626
305	0.012908
306	0.016892
307	0.020403
308	0.023301
309	0.025497
310	0.026954
311	0.027692
312	0.027775
313	0.027297
314	0.026368
315	0.025095
316	0.023580
317	0.021904
318	0.020134
319	0.018319
320	0.016494
321	0.014681
322	0.012893
323	0.011136
324	0.009412
325	0.007719
326	0.006052
327	0.004405
328	0.002773
329	0.001149
330	0.000472
331	0.002093
332	0.003714
333	0.005334
334	0.006943
335	0.008527
336	0.010061
337	0.011510
338	0.012825
339	0.013941
340	0.014778
341	0.015245
342	0.015241
343	0.014669
344	0.013451
345	0.011540
346	0.008935
347	0.005689
348	0.001910
349	0.002252
350	0.006610
351	0.010963
352	0.015108
353	0.018856
354	0.022051
355	0.024577
356	0.026375
357	0.027439
358	0.027813
359	0.027580
360	0.026845
361	0.025717
362	0.024302
363	0.022690
364	0.020957
365	0.019158
366	0.017334
367	0.015513
368	0.013712
369	0.011940
370	0.010201
371	0.008494
372	0.006816
373	0.005161
374	0.003523
375	0.001896
376	0.000274
377	0.001347
378	0.002968
379	0.004589
380	0.006205
381	0.007803
382	0.009364
383	0.010857
384	0.012240
385	0.013457
386	0.014433
387	0.015083
388	0.015307
389	0.015008
390	0.014096
391	0.012507
392	0.010218
393	0.007257
394	0.003707
395	0.000301
396	0.004593
397	0.008974
398	0.013239
399	0.017191
400	0.020658
401	0.023503
402	0.025640
403	0.027039
404	0.027722
405	0.027756
406	0.027238
407	0.026278
408	0.024982
409	0.023451
410	0.021766
411	0.019991
412	0.018174
413	0.016349
414	0.014537
415	0.012751
416	0.010997
417	0.009276
418	0.007585
419	0.005920
420	0.004275
421	0.002643
422	0.001020
423	0.000601
424	0.002222
425	0.003844
426	0.005463
427	0.007071
428	0.008652
429	0.010180
430	0.011621
431	0.012922
432	0.014019
433	0.014830
434	0.015263
435	0.015217
436	0.014597
437	0.013325
438	0.011358
439	0.008699
440	0.005406
441	0.001590
442	0.002594
443	0.006960
444	0.011304
445	0.015423
446	0.019133
447	0.022277
448	0.024747
449	0.026486
450	0.027493
451	0.027815
452	0.027539
453	0.026768
454	0.025613
455	0.024180
456	0.022556
457	0.020815
458	0.019013
459	0.017188
460	0.015368
461	0.013569
462	0.011800
463	0.010064
464	0.008360
465	0.006683
466	0.005030
467	0.003393
468	0.001766
469	0.000145
470	0.001476
471	0.003097
472	0.004718
473	0.006333
474	0.007929
475	0.009485
476	0.010972
477	0.012344
478	0.013544
479	0.014498
480	0.015117
481	0.015304
482	0.014959
483	0.013995
484	0.012350
485	0.010006
486	0.006994
487	0.003402
488	0.000635
489	0.004941
490	0.009320
491	0.013568
492	0.017487
493	0.020909
494	0.023700
495	0.025778
496	0.027119
497	0.027747
498	0.027734
499	0.027177
500	0.026185
501	0.024868
502	0.023322
503	0.021627
504	0.019847
505	0.018029
506	0.016204
507	0.014394
508	0.012611
509	0.010859
510	0.009140
511	0.007452
512	0.005788
513	0.004144
514	0.002514
515	0.000891
516	0.000730
517	0.002351
518	0.003973
519	0.005591
520	0.007198
521	0.008776
522	0.010299
523	0.011730
524	0.013018
525	0.014095
526	0.014880
527	0.015278
528	0.015190
529	0.014520
530	0.013194
531	0.011171
532	0.008459
533	0.005120
534	0.001268
535	0.002938
536	0.007309
537	0.011642
538	0.015736
539	0.019406
540	0.022500
541	0.024913
542	0.026593
543	0.027543
544	0.027814
545	0.027494
546	0.026688
547	0.025508
548	0.024056
549	0.022421
550	0.020673
551	0.018868
552	0.017043
553	0.015224
554	0.013427
555	0.011661
556	0.009927
557	0.008225
558	0.006551
559	0.004899
560	0.003263
561	0.001637
562	0.000016
563	0.001605
564	0.003227
565	0.004847
566	0.006461
567	0.008055
568	0.009607
569	0.011086
570	0.012447
571	0.013630
572	0.014561
573	0.015149
574	0.015297
575	0.014906
576	0.013889
577	0.012189
578	0.009790
579	0.006728
580	0.003095
581	0.000970
582	0.005290
583	0.009666
584	0.013894
585	0.017780
586	0.021155
587	0.023892
588	0.025912
589	0.027194
590	0.027769
591	0.027708
592	0.027112
593	0.026091
594	0.024752
595	0.023191
596	0.021488
597	0.019703
598	0.017883
599	0.016059
600	0.014251
601	0.012470
602	0.010721
603	0.009005
604	0.007318
605	0.005657
606	0.004014
607	0.002384
608	0.000762
609	0.000859
610	0.002480
611	0.004102
612	0.005720
613	0.007325
614	0.008899
615	0.010417
616	0.011839
617	0.013112
618	0.014169
619	0.014927
620	0.015290
621	0.015159
622	0.014439
623	0.013059
624	0.010980
625	0.008215
626	0.004830
627	0.000944
628	0.003283
629	0.007658
630	0.011980
631	0.016046
632	0.019675
633	0.022718
634	0.025074
635	0.026695
636	0.027588
637	0.027809
638	0.027446
639	0.026607
640	0.025401
641	0.023932
642	0.022285
643	0.020531
644	0.018723
645	0.016898
646	0.015080
647	0.013286
648	0.011522
649	0.009791
650	0.008091
651	0.006419
652	0.004768
653	0.003133
654	0.001508
655	0.000113
656	0.001734
657	0.003356
658	0.004976
659	0.006589
660	0.008180
661	0.009728
662	0.011199
663	0.012549
664	0.013715
665	0.014622
666	0.015179
667	0.015287
668	0.014849
669	0.013779
670	0.012024
671	0.009569
672	0.006458
673	0.002785
674	0.001307
675	0.005639
676	0.010011
677	0.014219
678	0.018070
679	0.021398
680	0.024080
681	0.026041
682	0.027265
683	0.027786
684	0.027679
685	0.027045
686	0.025995
687	0.024635
688	0.023060
689	0.021348
690	0.019559
691	0.017738
692	0.015914
693	0.014108
694	0.012329
695	0.010583
696	0.008870
697	0.007185
698	0.005525
699	0.003884
700	0.002255
701	0.000632
702	0.000988
703	0.002609
704	0.004231
705	0.005848
706	0.007452
707	0.009023
708	0.010534
709	0.011946
710	0.013205
711	0.014242
712	0.014972
713	0.015299
714	0.015124
715	0.014354
716	0.012919
717	0.010784
718	0.007967
719	0.004537
720	0.000617
721	0.003628
722	0.008007
723	0.012315
724	0.016353
725	0.019940
726	0.022932
727	0.025230
728	0.026792
729	0.027629
730	0.027800
731	0.027395
732	0.026523
733	0.025293
734	0.023806
735	0.022148
736	0.020389
737	0.018578
738	0.016752
739	0.014936
740	0.013144
741	0.011383
742	0.009654
743	0.007957
744	0.006286
745	0.004637
746	0.003003
747	0.001379
748	0.000242
749	0.001863
750	0.003485
751	0.005105
752	0.006717
753	0.008305
754	0.009848
755	0.011312
756	0.012649
757	0.013798
758	0.014680
759	0.015205
760	0.015274
761	0.014788
762	0.013665
763	0.011853
764	0.009345
765	0.006185
766	0.002472
767	0.001646
768	0.005988
769	0.010355
770	0.014541
771	0.018356
772	0.021637
773	0.024263
774	0.026165
775	0.027331
776	0.027799
777	0.027646
778	0.026975
779	0.025896
780	0.024516
781	0.022928
782	0.021208
783	0.019415
784	0.017592
785	0.015770
786	0.013965
787	0.012189
788	0.010446
789	0.008734
790	0.007052
791	0.005394
